STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00042294,2012-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",497.5,7,159.8,"1,7",0,"1,7",0,"1,7",0,"1,7",,,,,0,"1,7",0,"1,7",0,"1,7",30,"1,7",25,"1,7",,,,,8.9,"1,7,27,",,,,,0,"1,,7,31,+",40.6,"1,7,12,",274.1,"1,,,7",2.7,7,31.1,"1,,,7,3,2",31.7,"1,,,7,3,3",31.1,"1,,,7,3,5",0.5,"1,7",37.8,"1,,,7,3,2",35.6,"1,,,7,3,3",32.2,"1,,,7,3,5",25.6,"1,,,7,3,2",27.2,"1,,,7,3,3",28.9,"1,,,7,3,5",32.2,"1,,,7,3,2",30.6,"1,,,7,3,3",30,"1,,,7,3,5",28.3,"1,,,7,3,2",29.7,"1,,,7,3,3",30.3,"1,,,7,3,5",16.29,"1,,,7",35.8,"1,,,7,3,2",33.6,"1,,,7,3,3",31.5,"1,,,7,3,5",34.15,"1,,,7",0,"1,,,7",,,23.64,"1,7",34.27,"1,,,7",13.02,"1,,,7",,
USC00042294,2012-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",608.8,7,111.3,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",30,",7",20,",7",,,,,8.9,",7,20,+",,,,,0,",,7,30,+",37.2,",7,14,",218.4,",,,7",4.1,7,26.1,",,,7,3,2",27.8,",,,7,3,3",28.9,",,,7,3,5",1.4,",7",33.3,",,,7,3,2",31.1,",,,7,3,3",33.9,",,,7,3,5",23.9,",,,7,3,2",25,",,,7,3,3",26.7,",,,7,3,5",29.4,",,,7,3,2",27.8,",,,7,3,3",27.8,",,,7,3,5",24.7,",,,7,3,2",26.3,",,,7,3,3",27.6,",,,7,3,5",14.61,",,,7",31.3,",,,7,3,2",29.7,",,,7,3,3",28.9,",,,7,3,5",30.78,",,,7",0,",,,7",,,22,",7",32.95,",,,7",11.04,",,,7",,
USC00042294,2012-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",659.1,7,50.3,",7",2,",7",1,",7",0,",7",,,,,0,",7",0,",7",0,",7",26,",7",5,",7",,,,,6.7,",7,09,",,,,,16,",,7,22,",38.3,",7,03,",163.8,",,,7",39.6,7,25,",,,7,3,2",26.7,",,,7,3,3",27.2,",,,7,3,5",35.5,",7",31.7,",,,7,3,2",29.4,",,,7,3,3",28.3,",,,7,3,5",15.6,",,,7,3,2",17.2,",,,7,3,3",20.6,",,,7,3,5",19.4,",,,7,3,2",19.4,",,,7,3,3",21.1,",,,7,3,5",20.2,",,,7,3,2",21.8,",,,7,3,3",23.8,",,,7,3,5",12.61,",,,7",25.3,",,,7,3,2",24.5,",,,7,3,3",24.9,",,,7,3,5",25.05,",,,7",16.8,",,,7",,,18.81,",7",26.96,",,,7",10.66,",,,7",,
USC00042294,2012-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",659.1,7,0,",7",9,",7",7,",7",0,",7",,,,,0,",7",2,",7",0,",7",8,",7",0,",7",,,,,-1.1,",7,18,",,,,,24.6,",,7,30,",26.7,",7,07,+",61.6,",,,7",208.5,7,17.2,",,,7,3,2",18.3,",,,7,3,3",20.6,",,,7,3,5",168.9,",7",21.1,",,,7,3,2",20,",,,7,3,3",21.7,",,,7,3,5",10,",,,7,3,2",11.7,",,,7,3,3",14.4,",,,7,3,5",13.3,",,,7,3,2",13.3,",,,7,3,3",15,",,,7,3,5",12.7,",,,7,3,2",14.3,",,,7,3,3",17.1,",,,7,3,5",9.17,",,,7",16.5,",,,7,3,2",16.2,",,,7,3,3",17.8,",,,7,3,5",18.44,",,,7",90.1,",,,7",,,12.7,",7",19,",,,7",6.41,",,,7",,
USC00042294,2012-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",659.1,7,0,",7",13,",7",11,",7",3,",7",,,,,0,",7",5,",7",0,",7",0,",7",0,",7",,,,,-0.6,",7,20,+",,,,,44.5,",,7,02,",18.3,",7,10,",55.5,",,,7",514.4,7,13.3,",,,7,3,2",13.9,",,,7,3,3",15,",,,7,3,5",305.9,",7",15.6,",,,7,3,2",15,",,,7,3,3",15.6,",,,7,3,5",4.4,",,,7,3,2",6.1,",,,7,3,3",8.9,",,,7,3,5",6.7,",,,7,3,2",7.8,",,,7,3,3",10,",,,7,3,5",8.2,",,,7,3,2",9.7,",,,7,3,3",12.1,",,,7,3,5",5.9,",,,7",11,",,,7,3,2",11,",,,7,3,3",12.9,",,,7,3,5",12.73,",,,7",186.4,",,,7",,,8.46,",7",13.01,",,,7",3.92,",,,7",,
USC00042294,2013-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,7,0,",7",5,",7",2,",7",0,",7",,,,,0,",7",18,",7",0,",7",0,",7",0,",7",,,,,-2.8,",7,17,+",,,,,15.7,",,7,06,",19.4,",7,26,",46.2,",,,7",872.4,7,9.4,",,,7,3,2",10,"1,,,7,3,3",10,",,,7,3,5",358,",7",13.3,",,,7,3,2",12.2,"1,,,7,3,3",11.1,"1,,,7,3,5",2.8,",,,7,3,2",4.4,"1,,,7,3,3",6.1,",,,7,3,5",5,",,,7,3,2",5.6,"1,,,7,3,3",7.8,"1,,,7,3,5",5.1,",,,7,3,2",6.4,"1,,,7,3,3",8.4,",,,7,3,5",3.98,"1,,,7",8.5,",,,7,3,2",8.1,"1,,,7,3,3",9.1,"1,,,7,3,5",12.54,",,,7",21.6,",,,7",,,6.79,",7",13.37,",,,7",0.2,",,,7",,
USC00042294,2013-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,7,0,",7",3,",7",1,",7",0,",7",,,,,0,",7",6,",7",0,",7",4,",7",0,",7",,,,,-1.7,",7,10,",,,,,3.6,",,7,20,",22.8,",7,15,",94.8,",,,7",1111.5,7,10,",,,7,3,2",10.6,",,,7,3,3",11.7,",,,7,3,5",239.1,",7",14.4,",,,7,3,2",12.8,",,,7,3,3",12.2,",,,7,3,5",6.7,",,,7,3,2",8.3,",,,7,3,3",10,",,,7,3,5",10.6,",,,7,3,2",10.6,",,,7,3,3",10.6,",,,7,3,5",8.2,",,,7,3,2",9.3,",,,7,3,3",10.7,",,,7,3,5",4.73,",,,7",12.5,",,,7,3,2",11.6,",,,7,3,3",11.4,",,,7,3,5",17.21,",,,7",4.7,",,,7",,,9.79,",7",17.56,",,,7",2.03,",,,7",,
USC00042294,2013-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0.6,7,0.6,",7",5,",7",3,",7",0,",7",,,,,0,",7",0,",7",0,",7",21,",7",0,",7",,,,,1.1,",7,09,",,,,,10.9,",,7,31,",27.2,",7,17,",144.7,",,,7",1240.3,7,17.8,",,,7,3,2",18.3,",,,7,3,3",17.8,",,,7,3,5",128.8,",7",22.8,",,,7,3,2",20.6,",,,7,3,3",18.3,",,,7,3,5",9.4,",,,7,3,2",11.1,",,,7,3,3",11.7,",,,7,3,5",13.9,",,,7,3,2",13.3,",,,7,3,3",12.8,",,,7,3,5",13.3,",,,7,3,2",14.2,",,,7,3,3",14.6,",,,7,3,5",8.87,",,,7",18.5,",,,7,3,2",16.8,",,,7,3,3",15.5,",,,7,3,5",22.81,",,,7",22.9,",,,7",,,14.2,",7",22.17,",,,7",6.23,",,,7",,
USC00042294,2013-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",36.6,7,36,",7",3,",7",2,",7",0,",7",,,,,0,",7",0,",7",0,",7",22,",7",3,",7",,,,,6.1,",7,15,",,,,,14.2,",,7,04,",33.9,",7,30,",260.6,",,,7",1287.1,7,23.9,",,,7,3,2",23.9,",,,7,3,3",22.8,",,,7,3,5",46.8,",7",29.4,",,,7,3,2",27.2,",,,7,3,3",23.9,",,,7,3,5",15,",,,7,3,2",16.1,",,,7,3,3",17.2,",,,7,3,5",18.9,",,,7,3,2",18.9,",,,7,3,3",17.8,",,,7,3,5",18.1,",,,7,3,2",19.1,",,,7,3,3",19.2,",,,7,3,5",11.57,",,,7",24.1,",,,7,3,2",22.1,",,,7,3,3",20.1,",,,7,3,5",26.51,",,,7",20.1,",,,7",,,17.98,",7",25.95,",,,7",10,",,,7",,
USC00042294,2013-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",109,7,72.4,",7",2,",7",1,",7",0,",7",,,,,0,",7",0,",7",0,",7",30,",7",7,",7",,,,,6.1,",7,23,",,,,,15.5,",,7,07,",35,",7,13,",316.6,",,,7",1295.2,7,25,",,,7,3,2",26.1,",,,7,3,3",25.6,",,,7,3,5",8.1,",7",32.2,",,,7,3,2",29.4,",,,7,3,3",26.7,",,,7,3,5",20,",,,7,3,2",21.7,",,,7,3,3",22.8,",,,7,3,5",24.4,",,,7,3,2",23.9,",,,7,3,3",23.9,",,,7,3,5",23.2,",,,7,3,2",24.3,",,,7,3,3",24.4,",,,7,3,5",13.9,",,,7",29.7,",,,7,3,2",27.6,",,,7,3,3",25.4,",,,7,3,5",29.82,",,,7",15.8,",,,7",,,20.41,",7",28.81,",,,7",12,",,,7",,
USC00042294,2013-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",249.1,7,140.1,"1,7",2,"1,7",1,"1,7",0,"1,7",,,,,0,"1,7",0,"1,7",0,"1,7",29,"1,7",15,"1,7",,,,,8.9,"1,7,19,",,,,,2.5,"1,,7,25,",41.7,"1,7,30,+",295.4,"1,,,7",1296,7,30,"1,,,7,3,2",30.6,"1,,,7,3,3",28.3,"1,,,7,3,5",0.8,"1,7",37.8,"1,,,7,3,2",34.4,"1,,,7,3,3",30,"1,,,7,3,5",23.3,"1,,,7,3,2",24.4,"1,,,7,3,3",25.6,"1,,,7,3,5",26.1,"1,,,7,3,2",26.1,"1,,,7,3,3",26.7,"1,,,7,3,5",26.6,"1,,,7,3,2",27.5,"1,,,7,3,3",27.5,"1,,,7,3,5",16.92,"1,,,7",33.3,"1,,,7,3,2",31.1,"1,,,7,3,3",28.7,"1,,,7,3,5",32.46,"1,,,7",3.5,"1,,,7",,,23.13,"1,7",32.43,"1,,,7",13.83,"1,,,7",,
USC00042294,2013-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",438.3,7,189.2,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",24,",7",,,,,8.9,",7,17,",,,,,0,",,7,31,+",42.8,",7,05,",343,",,,7",0,7,32.2,",,,7,3,2",32.8,",,,7,3,3",31.7,",,,7,3,5",0,",7",39.4,",,,7,3,2",36.7,",,,7,3,3",32.8,",,,7,3,5",27.2,",,,7,3,2",28.9,",,,7,3,3",29.4,",,,7,3,5",33.9,",,,7,3,2",32.2,",,,7,3,3",31.1,",,,7,3,5",29.5,",,,7,3,2",30.7,",,,7,3,3",30.6,",,,7,3,5",16.88,",,,7",36.5,",,,7,3,2",34.2,",,,7,3,3",31.8,",,,7,3,5",34.22,",,,7",0,",,,7",,,24.44,",7",34.96,",,,7",13.91,",,,7",,
USC00042294,2013-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",591.9,7,153.6,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",22,",7",,,,,9.4,",7,06,+",,,,,0,",,7,31,+",40.6,",7,20,",295.8,",,,7",0,7,30,",,,7,3,2",30.6,",,,7,3,3",30,",,,7,3,5",0,",7",36.1,",,,7,3,2",33.9,",,,7,3,3",31.1,",,,7,3,5",26.7,",,,7,3,2",27.8,",,,7,3,3",28.9,",,,7,3,5",32.8,",,,7,3,2",31.1,",,,7,3,3",30,",,,7,3,5",27.7,",,,7,3,2",29,",,,7,3,3",29.5,",,,7,3,5",16.28,",,,7",34.4,",,,7,3,2",32.4,",,,7,3,3",30.6,",,,7,3,5",32.67,",,,7",0,",,,7",,,23.29,",7",33.36,",,,7",13.22,",,,7",,
USC00042294,2013-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",713.7,7,121.8,",7",1,",7",1,",7",0,",7",,,,,0,",7",0,",7",0,",7",29,",7",13,",7",,,,,8.9,",7,28,+",,,,,17,",,7,22,",40,",7,10,",259.9,",,,7",5.6,7,28.3,",,,7,3,2",29.4,",,,7,3,3",29.4,",,,7,3,5",5.6,",7",34.4,",,,7,3,2",32.8,",,,7,3,3",30.6,",,,7,3,5",19.4,",,,7,3,2",21.7,",,,7,3,3",24.4,",,,7,3,5",25.6,",,,7,3,2",24.4,",,,7,3,3",25,",,,7,3,5",24.6,",,,7,3,2",26.3,",,,7,3,3",27.7,",,,7,3,5",14.82,",,,7",30.6,",,,7,3,2",29.3,",,,7,3,3",28.7,",,,7,3,5",29.31,",,,7",17,",,,7",,,22.21,",7",30.79,",,,7",13.63,",,,7",,
USC00042294,2013-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",725.1,7,11.4,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",28,",7",0,",7",,,,,3.9,",7,28,",,,,,0,",,7,31,+",30.6,",7,24,+",214.4,",,,7",47.2,7,21.1,",,,7,3,2",23.3,"1,,,7,3,3",24.4,"1,,,7,3,5",41.6,",7",26.7,",,,7,3,2",25.6,",,,7,3,3",25,",,,7,3,5",15.6,",,,7,3,2",17.2,"1,,,7,3,3",20,"1,,,7,3,5",19.4,",,,7,3,2",18.9,",,,7,3,3",20.6,",,,7,3,5",18.5,",,,7,3,2",20.2,"1,,,7,3,3",22.3,"1,,,7,3,5",,,23.4,",,,7,3,2",22.5,",,,7,3,3",23,",,,7,3,5",,,0,",,,7",,,17.36,",7",26.29,",,,7",8.42,",,,7",,
USC00042294,2013-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",725.1,7,0,"1,7",3,"1,7",1,"1,7",0,"1,7",,,,,0,"1,7",0,"1,7",0,"1,7",17,"1,7",0,"1,7",,,,,1.7,"1,7,24,",,,,,15.5,"1,,7,20,",27.2,"1,7,14,",137.8,"4,,,7",188.8,7,15.6,"1,,,7,3,2",16.7,"1,,,7,3,3",19.4,"1,,,7,3,5",141.6,"1,7",20,"1,,,7,3,2",19.4,"1,,,7,3,3",20,"1,,,7,3,5",9.4,"1,,,7,3,2",11.1,"1,,,7,3,3",14.4,"1,,,7,3,5",13.3,"1,,,7,3,2",13.3,"1,,,7,3,3",15,"1,,,7,3,5",13.2,"1,,,7,3,2",14.8,"1,,,7,3,3",17.3,"1,,,7,3,5",7.6,"1,,,7",16.9,"1,,,7,3,2",16.6,"1,,,7,3,3",18,"1,,,7,3,5",17.94,"1,,,7",17.3,"1,,,7",,,13.45,"1,7",20.82,"1,,,7",6.08,"1,,,7",,
USC00042294,2013-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",725.1,7,0,",7",1,",7",1,",7",0,",7",,,,,0,",7",20,",7",0,",7",1,",7",0,",7",,,,,-5,",7,06,",,,,,9.9,",,7,07,",21.1,",7,29,",84.8,",,,7",517.6,7,10.6,",,,7,3,2",11.7,",,,7,3,3",14.4,",,,7,3,5",328.8,",7",15,",,,7,3,2",13.3,",,,7,3,3",15,",,,7,3,5",3.3,",,,7,3,2",5.6,",,,7,3,3",9.4,",,,7,3,5",6.1,",,,7,3,2",6.7,",,,7,3,3",10,",,,7,3,5",6.3,",,,7,3,2",7.9,",,,7,3,3",11,",,,7,3,5",3.28,",,,7",9.9,",,,7,3,2",9.6,",,,7,3,3",11.5,",,,7,3,5",12.45,",,,7",9.9,",,,7",,,7.73,",7",15.67,",,,7",-0.22,",,,7",,
USC00042294,2014-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,7,0,",7",2,",7",1,",7",0,",7",,,,,0,",7",9,",7",0,",7",11,",7",0,",7",,,,,-1.7,",7,16,",,,,,2.8,",,7,30,",23.9,",7,26,+",85.8,"1,,,7",750.3,7,11.7,",,,7,3,2",12.2,"1,,,7,3,3",12.2,"1,,,7,3,5",232.7,",7",14.4,",,,7,3,2",13.9,"1,,,7,3,3",12.8,"1,,,7,3,5",6.7,",,,7,3,2",8.3,"1,,,7,3,3",10,"1,,,7,3,5",9.4,",,,7,3,2",9.4,"1,,,7,3,3",10.6,"1,,,7,3,5",8,",,,7,3,2",9.2,"1,,,7,3,3",10.8,"1,,,7,3,5",4.78,",,,7",11.3,",,,7,3,2",10.8,"1,,,7,3,3",11.2,"1,,,7,3,5",15.45,",,,7",4.1,",,,7",,,10.83,",7",19.56,",,,7",2.1,",,,7",,
USC00042294,2014-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,7,0,"1,7",10,"1,7",7,"1,7",1,"1,7",,,,,0,"1,7",1,"1,7",0,"1,7",5,"1,7",0,"1,7",,,,,-1.7,"1,7,05,",,,,,29,"1,,7,09,",23.9,"1,7,24,",70.6,"3,,,7",926.2,7,13.3,"1,,,7,3,2",13.9,"1,,,7,3,3",14.4,"1,,,7,3,5",175.9,"1,7",18.3,"1,,,7,3,2",16.7,"1,,,7,3,3",15.6,"1,,,7,3,5",6.7,"1,,,7,3,2",8.3,"1,,,7,3,3",11.1,"1,,,7,3,5",10,"1,,,7,3,2",10.6,"1,,,7,3,3",11.1,"1,,,7,3,5",10.6,"1,,,7,3,2",11.5,"1,,,7,3,3",12.5,"1,,,7,3,5",7.99,"1,,,7",14,"1,,,7,3,2",13.3,"1,,,7,3,3",13.2,"1,,,7,3,5",17.34,"1,,,7",107.8,"1,,,7",,,11.82,"1,7",17.27,"1,,,7",6.36,"1,,,7",,
USC00042294,2014-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,7,0,",7",10,",7",7,",7",0,",7",,,,,0,",7",0,",7",0,",7",14,",7",0,",7",,,,,4.4,",7,30,+",,,,,8.1,",,7,30,",27.8,",7,16,",146.8,"2,,,7",1041,7,16.7,",,,7,3,2",17.8,"2,,,7,3,3",17.8,",,,7,3,5",114.8,",7",22.8,",,,7,3,2",20.6,"2,,,7,3,3",18.3,",,,7,3,5",11.7,",,,7,3,2",12.8,"2,,,7,3,3",13.9,",,,7,3,5",13.9,",,,7,3,2",13.9,"2,,,7,3,3",14.4,",,,7,3,5",13.9,",,,7,3,2",15,"2,,,7,3,3",15.7,",,,7,3,5",9.73,",,,7",18.2,",,,7,3,2",17.1,"2,,,7,3,3",16.4,",,,7,3,5",21.79,",,,7",39.7,",,,7",,,14.63,",7",21.06,",,,7",8.2,",,,7",,
USC00042294,2014-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",14,7,14,"2,7",5,"2,7",4,"2,7",1,"2,7",,,,,0,"2,7",0,"2,7",0,"2,7",21,"2,7",1,"2,7",,,,,4.4,"2,7,05,",,,,,27.7,"2,,7,02,",32.2,"2,7,30,",177.8,"4,,,7",1107.1,7,20.6,"2,,,7,3,2",21.7,"2,,,7,3,3",21.1,"2,,,7,3,5",66.1,"2,7",26.7,"2,,,7,3,2",24.4,"2,,,7,3,3",21.7,"2,,,7,3,5",10.6,"2,,,7,3,2",11.7,"2,,,7,3,3",14.4,"2,,,7,3,5",13.3,"2,,,7,3,2",13.3,"2,,,7,3,3",15,"2,,,7,3,5",16.7,"2,,,7,3,2",17.9,"2,,,7,3,3",18.4,"2,,,7,3,5",11.64,"2,,,7",22.6,"2,,,7,3,2",20.8,"2,,,7,3,3",19.2,"2,,,7,3,5",25.71,"2,,,7",58.2,"2,,,7",,,16.47,"2,7",24.13,"2,,,7",8.81,"2,,,7",,
USC00042294,2014-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",97.4,7,83.4,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",14,",7",,,,,7.8,",7,31,",,,,,0,",,7,31,+",37.2,",7,16,",323.7,",,,7",1115.7,7,26.7,",,,7,3,2",27.8,",,,7,3,3",27.2,",,,7,3,5",8.6,",7",33.9,",,,7,3,2",31.1,"1,,,7,3,3",29.4,",,,7,3,5",20,",,,7,3,2",21.1,",,,7,3,3",20.6,",,,7,3,5",25,",,,7,3,2",23.9,"1,,,7,3,3",21.7,",,,7,3,5",23.2,",,,7,3,2",24.3,",,,7,3,3",23.8,",,,7,3,5",14.19,",,,7",29.7,",,,7,3,2",27.3,"1,,,7,3,3",24.8,",,,7,3,5",29.75,",,,7",0,",,,7",,,20.75,",7",30.11,",,,7",11.39,",,,7",,
USC00042294,2014-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",237.2,7,139.8,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",30,",7",18,",7",,,,,8.9,",7,03,",,,,,0,",,7,30,+",41.7,",7,10,",331.8,",,,7",1115.7,7,28.9,",,,7,3,2",30,",,,7,3,3",28.9,",,,7,3,5",0,",7",36.1,",,,7,3,2",32.8,",,,7,3,3",30,",,,7,3,5",23.9,",,,7,3,2",25,",,,7,3,3",26.1,",,,7,3,5",28.9,",,,7,3,2",27.8,",,,7,3,3",26.7,",,,7,3,5",26.7,",,,7,3,2",27.8,",,,7,3,3",27.8,",,,7,3,5",15.56,",,,7",33.3,",,,7,3,2",31.2,",,,7,3,3",28.7,",,,7,3,5",31.31,",,,7",0,",,,7",,,22.99,",7",33,",,,7",12.99,",,,7",,
USC00042294,2014-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",438.1,7,200.9,"1,7",0,"1,7",0,"1,7",0,"1,7",,,,,0,"1,7",0,"1,7",0,"1,7",30,"1,7",22,"1,7",,,,,11.1,"1,7,05,",,,,,0,"1,,7,31,+",42.2,"1,7,01,",308.7,"1,,,7",0,7,30.6,"1,,,7,3,2",31.1,"1,,,7,3,3",30.6,"1,,,7,3,5",0,"1,7",37.8,"1,,,7,3,2",35,"1,,,7,3,3",32.2,"1,,,7,3,5",27.8,"1,,,7,3,2",29.4,"1,,,7,3,3",28.9,"1,,,7,3,5",32.8,"1,,,7,3,2",31.7,"1,,,7,3,3",30.6,"1,,,7,3,5",29,"1,,,7,3,2",30,"1,,,7,3,3",29.9,"1,,,7,3,5",17.61,"1,,,7",35.7,"1,,,7,3,2",33.4,"1,,,7,3,3",31,"1,,,7,3,5",33.05,"1,,,7",0,"1,,,7",,,25.03,"1,7",34.8,"1,,,7",15.26,"1,,,7",,
USC00042294,2014-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",601.2,7,163.1,",7",0,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",22,",7",,,,,10.6,",7,17,",,,,,0,",,7,31,+",41.1,",7,02,",251.4,",,,7",0,7,30.6,",,,7,3,2",31.7,",,,7,3,3",31.1,",,,7,3,5",0,",7",38.3,",,,7,3,2",35.6,",,,7,3,3",32.2,",,,7,3,5",27.2,",,,7,3,2",27.8,",,,7,3,3",29.4,",,,7,3,5",29.4,",,,7,3,2",30,",,,7,3,3",30,",,,7,3,5",28,",,,7,3,2",29.3,",,,7,3,3",29.8,",,,7,3,5",16.75,",,,7",34.5,",,,7,3,2",32.6,",,,7,3,3",31,",,,7,3,5",32.45,",,,7",0,",,,7",,,23.59,",7",33.18,",,,7",14.01,",,,7",,
USC00042294,2014-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",744.2,7,143,",7",1,",7",1,",7",0,",7",,,,,0,",7",0,",7",0,",7",30,",7",19,",7",,,,,10,",7,09,",,,,,10.9,",,7,25,",40.6,",7,12,",218,",,,7",2.2,7,28.3,",,,7,3,2",30,",,,7,3,3",29.4,",,,7,3,5",2.2,",7",34.4,",,,7,3,2",32.8,"1,,,7,3,3",31.7,",,,7,3,5",20.6,",,,7,3,2",22.2,",,,7,3,3",25.6,",,,7,3,5",24.4,",,,7,3,2",25,"1,,,7,3,3",26.1,",,,7,3,5",25.9,",,,7,3,2",27.3,",,,7,3,3",28.5,",,,7,3,5",16.44,",,,7",31.9,",,,7,3,2",30.2,"1,,,7,3,3",29.5,",,,7,3,5",30.65,",,,7",10.9,",,,7",,,23.03,",7",32.77,",,,7",13.28,",,,7",,
USC00042294,2014-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",816.7,7,72.5,",7",4,",7",1,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",9,",7",,,,,5,",7,28,+",,,,,2.5,",,7,25,",37.2,",7,07,",184,"2,,,7",26.7,7,23.9,",,,7,3,2",25,",,,7,3,3",26.1,",,,7,3,5",24.5,",7",29.4,",,,7,3,2",27.8,",,,7,3,3",26.7,",,,7,3,5",15.6,",,,7,3,2",17.8,",,,7,3,3",20.6,",,,7,3,5",20.6,",,,7,3,2",20,",,,7,3,3",21.7,",,,7,3,5",20.4,",,,7,3,2",22.1,",,,7,3,3",24,",,,7,3,5",13.29,",,,7",25.5,",,,7,3,2",24.4,",,,7,3,3",24.8,",,,7,3,5",25.84,",,,7",6.9,",,,7",,,19.88,",7",28.7,",,,7",11.06,",,,7",,
